8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01
8.534280863714904797e-01,8.555215749187413676e-01,8.117116852032605356e-01,8.112624809224581179e-01,6.312993506833378676e-01,8.504851316139679929e-01,8.822938556740700378e-01,9.491334245040744522e-01,9.726997648858042300e-01,9.774005560790609559e-01,9.541813510364296480e-01,9.362046757345429127e-01,9.358330775176745275e-01,9.353858700974998497e-01,9.348739543375748084e-01,9.343079732726419229e-01,9.336672039184044092e-01,9.330225155463119924e-01,9.323215428375293268e-01,9.316322804846750572e-01
8.701782814965506319e-01,8.648321167950437927e-01,8.614395432410780762e-01,8.593260652567970004e-01,8.135637352367828257e-01,9.307423877632841069e-01,9.900392587438956449e-01,9.775258436253438932e-01,9.301655155779151585e-01,8.804040269526095530e-01,7.890850965908863257e-01,4.664814117964043438e-01,4.664939604248417027e-01,4.664959419225520598e-01,4.664907862891629065e-01,4.664772505938548086e-01,4.673058091315088758e-01,4.673067452664818600e-01,4.672720826933942084e-01,4.672405405931645550e-01
9.109284259813834606e-01,8.813467959532339524e-01,8.764440637004127233e-01,8.448140615350355764e-01,8.131638708194393050e-01,9.329312443601537330e-01,9.979208865118690541e-01,9.654227440124362181e-01,9.568485470637821955e-01,9.356107961655700800e-01,9.165003599661951661e-01,8.972593641365135264e-01,8.972262982650403007e-01,8.971797305588566918e-01,8.971203888146260796e-01,8.970500980480625719e-01,8.967712947049634176e-01,8.966967664200958810e-01,8.963891371292511678e-01,8.962716285556896478e-01
9.123044169755146759e-01,8.792527050459869598e-01,8.746350317485778181e-01,8.795178089706675584e-01,8.734711718886581933e-01,9.299211555765576342e-01,9.988428212983810894e-01,9.859583132686726703e-01,9.742406889404723325e-01,9.522559821424880777e-01,9.121182625372800112e-01,8.998989957668775963e-01,8.999937569365979995e-01,9.000677207276646108e-01,9.001218918857432083e-01,9.001574636643254745e-01,9.001199027932959007e-01,9.001191023490217047e-01,9.000018725277625364e-01,8.999614476327743029e-01
9.141250412648593837e-01,8.807195598821262461e-01,8.770237445436301904e-01,8.827795263260616032e-01,8.740824895152013996e-01,9.297891428465472341e-01,9.989531290890188986e-01,9.876857283439498536e-01,9.784193487899958130e-01,9.647374027950500475e-01,9.456794123198065671e-01,9.367916577287256352e-01,9.368995352720463909e-01,9.369856814280033142e-01,9.370511526802062230e-01,9.370971627228081857e-01,9.371040915096832125e-01,9.371132674776241345e-01,9.370725503166312809e-01,9.370407704514187586e-01
9.143506871767592692e-01,8.816327636087227804e-01,8.783935219109606507e-01,8.839281222935103655e-01,8.749567970047670284e-01,9.298484276626817202e-01,9.988365004856789575e-01,9.932115316668230776e-01,9.833085578420087680e-01,9.752452662420165730e-01,9.573500517152677691e-01,9.526634753769923636e-01,9.527292939668648986e-01,9.527745883817371197e-01,9.528004913633142392e-01,9.528080101593852103e-01,9.528046966272907259e-01,9.527784726072948684e-01,9.527077405337800453e-01,9.526438711583569141e-01
9.150942815764879779e-01,8.847525062640443361e-01,8.842264200937189900e-01,8.891812539063984611e-01,8.825439794927051329e-01,9.294177727910435394e-01,9.991005906430753258e-01,9.968410709988740903e-01,9.931410277025720656e-01,9.808303295671579880e-01,9.690088225085805584e-01,9.660401928636741520e-01,9.660272902190478739e-01,9.659966126480658000e-01,9.659491787106646576e-01,9.658859557045574862e-01,9.658186418301714093e-01,9.657250927575934396e-01,9.656021195513673216e-01,9.654810241868021503e-01
9.152121399930938095e-01,8.851077259982012002e-01,8.839833197259173714e-01,8.510019013151546297e-01,8.486179847528098064e-01,9.299291503500753953e-01,9.992056511321145695e-01,9.971476982681940493e-01,9.958500316651864859e-01,9.812376417665835682e-01,9.735828885400844568e-01,9.713601835368175230e-01,9.713812913231200108e-01,9.713836490423608527e-01,9.713682918573089964e-01,9.713362402972793852e-01,9.712840407757238337e-01,9.712165653495249407e-01,9.711025601789594619e-01,9.710061672468884852e-01
9.155663956688505634e-01,8.835055482977918206e-01,8.819704194075904669e-01,8.321058737637310188e-01,8.307495759553886749e-01,9.258485380588641345e-01,9.982488834660704358e-01,9.959546971021744355e-01,9.950175928565050398e-01,9.932660385844171991e-01,9.880101979701427783e-01,9.801649303733238616e-01,9.801440063758414256e-01,9.801036251594709148e-01,9.800454964576142958e-01,9.799675762579522775e-01,9.798670973481081736e-01,9.797619133882302656e-01,9.796094005704796270e-01,9.794812115370326033e-01
9.161800411452439841e-01,8.834512258822257991e-01,8.818453565782004011e-01,8.339728837417673679e-01,8.331942634253215463e-01,9.255742840616819622e-01,9.983427798081128124e-01,9.963110377882706814e-01,9.951583471867251340e-01,9.943325159371351196e-01,9.892187859764753899e-01,9.817349831344904798e-01,9.817259696179262418e-01,9.816989366450902255e-01,9.816549358919829382e-01,9.815950228516001630e-01,9.815064416554162285e-01,9.814144454538361595e-01,9.812753614777830480e-01,9.811575260817497757e-01
9.164197451618387724e-01,8.843391666407243168e-01,8.821274000950690697e-01,8.366761540990849122e-01,8.349692908371479927e-01,9.254486290855458153e-01,9.982874043877174586e-01,9.964445552345295720e-01,9.956807782717745914e-01,9.958674004700153182e-01,9.888690208155960226e-01,9.818927225044320473e-01,9.818828068667366793e-01,9.818549625874249953e-01,9.818102557459700286e-01,9.817497202739362550e-01,9.816573595747587477e-01,9.815650600855317931e-01,9.814260176769796784e-01,9.813073185286814715e-01
9.164464436873406283e-01,8.845563594015832809e-01,8.824699932817847703e-01,8.809727633235532318e-01,8.796606762944619851e-01,9.252715976495199390e-01,9.983834691374228187e-01,9.964267374230547647e-01,9.959549823984609196e-01,9.964022358917303812e-01,9.874682416230109450e-01,9.812695990096460541e-01,9.812533152338092091e-01,9.812191204554594481e-01,9.811680718764007603e-01,9.811012115106736431e-01,9.810083909753986031e-01,9.809105290679944744e-01,9.807663677218294573e-01,9.806423962444539288e-01
9.169416823795484284e-01,8.861085256421817880e-01,8.848194919998042529e-01,8.854341781512821141e-01,8.842232559132509051e-01,9.261285041532619777e-01,9.983656425894994468e-01,9.948104898438672183e-01,9.941086912064527326e-01,9.945619546456291316e-01,9.824602139463119999e-01,9.790755388383964863e-01,9.790775166590465206e-01,9.790609316205393098e-01,9.790269029040217230e-01,9.789764648299310590e-01,9.788971153657890500e-01,9.788144968698441195e-01,9.786970702196065020e-01,9.785889940373206919e-01
9.170736507749883692e-01,8.854455306771007450e-01,8.834622000540997000e-01,8.329665710616382945e-01,8.317704684660899295e-01,9.261919710998314237e-01,9.984670030763651560e-01,9.956359549055434632e-01,9.951076204879677478e-01,9.954754182901059956e-01,9.821878854843810736e-01,9.772153419120683804e-01,9.771537383803737820e-01,9.770759153979665657e-01,9.769828869548556893e-01,9.768757494156740107e-01,9.767234033419943673e-01,9.765883940957403864e-01,9.764121783416725986e-01,9.762562268953992595e-01
9.170566783460196714e-01,8.854774792241764114e-01,8.835460930609647656e-01,8.866496712853694229e-01,8.856308041411701248e-01,9.265078728351984205e-01,9.984124666039833063e-01,9.952251725674251537e-01,9.946054147177204596e-01,9.948975730781988158e-01,9.816166678439729454e-01,9.786603907276653080e-01,9.785860979458667064e-01,9.784963144825682413e-01,9.783920180439489300e-01,9.782742888336735110e-01,9.781150898128414539e-01,9.779714421138676617e-01,9.777991244138047877e-01,9.776361612439985471e-01
9.168953187071144928e-01,8.854279174880259617e-01,8.841407481265014523e-01,8.490782754474520688e-01,8.481846607038814323e-01,9.266411411304439349e-01,9.984065598128966101e-01,9.977561429203624099e-01,9.974642216557407792e-01,9.977310750661603223e-01,9.859838875394385527e-01,9.835540303503755855e-01,9.834915846859084709e-01,9.834133901495956120e-01,9.833204266901480750e-01,9.832137305188549670e-01,9.830563058480283889e-01,9.829220119097046293e-01,9.827585906325113640e-01,9.826049583204889970e-01
9.170977612143685898e-01,8.851036988156262275e-01,8.840609661352730742e-01,8.473562003509711449e-01,8.469532136972286462e-01,9.261978134303879839e-01,9.982617813057959033e-01,9.976240486501031235e-01,9.972568151704156447e-01,9.974432905206047639e-01,9.867700217971138166e-01,9.846774850490420672e-01,9.846013125117223375e-01,9.845098821849780357e-01,9.844041574423324503e-01,9.842851651240169808e-01,9.841113343874825503e-01,9.839659059306032907e-01,9.837907266433554287e-01,9.836272474419355261e-01
9.170499070590956148e-01,8.854529634792893678e-01,8.843073636267451132e-01,8.322380739811964245e-01,8.317489797816237651e-01,9.261274424503960212e-01,9.981976266912294671e-01,9.978732444797193679e-01,9.975761218421732579e-01,9.974997222178436651e-01,9.898045889806375008e-01,9.883156516639810540e-01,9.882356428457037545e-01,9.881405578865257722e-01,9.880313508381246557e-01,9.879090501053121587e-01,9.877230529714876583e-01,9.875737496128194071e-01,9.874054520107365951e-01,9.872395072202033717e-01
